frame_index,timestamp_s,ball_x,ball_y,raw_ball_x,raw_ball_y,radius_px,circularity,v_at_center,raw_confidence,bbox_x0,bbox_y0,bbox_x1,bbox_y1,tracking_backend,confidence,n_candidates
1810,30.1954,397.57,449.17,397.51,449.16,4.69,,,0.748,392.64,444.47,402.38,453.86,ultralytics,0.748,1
1811,30.212,397.42,449.22,397.44,449.18,4.74,,,0.749,392.54,444.44,402.35,453.93,ultralytics,0.749,1
1812,30.2287,397.28,449.29,397.31,449.33,4.77,,,0.726,392.43,444.56,402.18,454.1,ultralytics,0.726,1
1813,30.2454,397.1,449.33,397.09,449.35,4.68,,,0.747,392.19,444.67,401.99,454.03,ultralytics,0.747,1
1814,30.2621,396.94,449.34,396.9,449.34,4.67,,,0.775,392.07,444.67,401.73,454.01,ultralytics,0.775,1
1815,30.2788,396.81,449.33,396.84,449.31,4.66,,,0.782,392.04,444.65,401.64,453.97,ultralytics,0.782,1
1816,30.2954,396.71,449.34,396.63,449.36,4.53,,,0.782,391.97,444.83,401.29,453.89,ultralytics,0.782,2
1817,30.3121,396.66,449.36,396.67,449.34,4.49,,,0.778,392.0,444.85,401.34,453.83,ultralytics,0.778,1
1818,30.3288,396.65,449.37,396.66,449.38,4.52,,,0.783,392.0,444.87,401.31,453.9,ultralytics,0.783,1
1819,30.3455,396.63,449.39,396.63,449.39,4.5,,,0.785,391.99,444.89,401.26,453.89,ultralytics,0.785,1
1820,30.3622,396.6,449.38,396.6,449.4,4.49,,,0.784,392.0,444.91,401.21,453.89,ultralytics,0.784,1
1821,30.3789,396.58,449.34,396.56,449.36,4.57,,,0.783,391.93,444.79,401.19,453.94,ultralytics,0.783,1
1822,30.3955,396.57,449.28,396.57,449.26,4.61,,,0.775,391.94,444.66,401.2,453.87,ultralytics,0.775,1
1823,30.4122,396.56,449.2,396.57,449.27,4.61,,,0.781,391.94,444.66,401.2,453.88,ultralytics,0.781,1
1824,30.4289,396.55,449.09,396.55,449.03,4.59,,,0.807,391.96,444.29,401.14,453.76,ultralytics,0.807,1
1825,30.4456,396.55,449.0,396.54,449.02,4.58,,,0.804,391.96,444.31,401.13,453.73,ultralytics,0.804,1
1826,30.4623,396.57,448.93,396.53,448.88,4.58,,,0.788,391.94,444.11,401.11,453.65,ultralytics,0.788,1
1827,30.479,396.62,448.85,396.65,448.95,4.62,,,0.786,392.02,444.09,401.27,453.8,ultralytics,0.786,1
1828,30.4956,396.67,448.58,396.65,448.79,4.66,,,0.782,391.99,443.74,401.31,453.83,ultralytics,0.782,1
1829,30.5123,396.75,448.07,396.72,448.02,4.66,,,0.745,392.06,443.28,401.39,452.76,ultralytics,0.745,1
1830,30.529,396.9,447.48,396.85,447.52,4.74,,,0.667,392.1,442.74,401.59,452.3,ultralytics,0.667,2
1831,30.5457,397.12,446.91,397.13,446.82,4.65,,,0.559,392.35,442.16,401.91,451.47,ultralytics,0.559,2
1832,30.5624,397.4,446.38,397.32,446.43,4.82,,,0.626,392.48,441.6,402.16,451.25,ultralytics,0.626,1
1833,30.5791,397.72,445.84,397.81,445.83,4.71,,,0.465,393.03,441.12,402.59,450.54,ultralytics,0.465,1
1834,30.5957,397.99,445.33,397.98,445.29,4.51,,,0.573,393.23,440.78,402.73,449.8,ultralytics,0.573,1
1835,30.6124,398.23,444.87,398.23,444.84,4.41,,,0.569,393.38,440.43,403.07,449.25,ultralytics,0.569,1
1836,30.6291,398.46,444.48,398.5,444.44,4.24,,,0.615,393.77,440.2,403.24,448.68,ultralytics,0.615,2
1837,30.6458,398.67,444.18,398.6,444.17,4.33,,,0.588,393.88,439.84,403.32,448.5,ultralytics,0.588,1
1838,30.6625,398.88,443.97,398.99,443.83,4.47,,,0.738,394.24,439.36,403.75,448.3,ultralytics,0.738,1
1839,30.6791,399.02,443.9,398.99,443.92,4.39,,,0.741,394.21,439.53,403.76,448.31,ultralytics,0.741,1
1840,30.6958,399.13,443.83,399.13,443.93,4.34,,,0.772,394.31,439.59,403.96,448.27,ultralytics,0.772,2
1841,30.7125,399.22,443.68,399.27,443.62,4.48,,,0.72,394.37,439.14,404.17,448.11,ultralytics,0.72,1
1842,30.7292,399.27,443.53,399.26,443.54,4.5,,,0.777,394.45,439.03,404.07,448.04,ultralytics,0.777,1
1843,30.7459,399.32,443.42,399.3,443.39,4.59,,,0.753,394.47,438.8,404.12,447.98,ultralytics,0.753,1
1844,30.7626,399.39,443.33,399.41,443.36,4.5,,,0.705,394.69,438.86,404.14,447.86,ultralytics,0.705,1
1845,30.7792,399.47,443.26,399.46,443.19,4.36,,,0.752,394.73,438.83,404.18,447.55,ultralytics,0.752,1
1846,30.7959,399.6,443.2,399.49,443.3,4.54,,,0.751,394.78,438.77,404.2,447.84,ultralytics,0.751,1
1847,30.8126,399.77,443.08,399.9,443.09,4.69,,,0.698,395.15,438.4,404.65,447.77,ultralytics,0.698,1
1848,30.8293,399.93,442.95,399.86,442.85,4.57,,,0.665,395.04,438.27,404.68,447.42,ultralytics,0.665,1
1849,30.846,400.13,442.88,400.04,442.92,4.67,,,0.703,395.18,438.25,404.91,447.59,ultralytics,0.703,2
1850,30.8627,400.39,442.82,400.48,442.81,4.61,,,0.671,395.68,438.2,405.29,447.42,ultralytics,0.671,1
1851,30.8793,400.6,442.66,400.64,442.85,4.75,,,0.68,395.7,438.1,405.59,447.6,ultralytics,0.68,1
1852,30.896,400.75,442.42,400.75,442.21,4.63,,,0.569,395.76,437.59,405.74,446.84,ultralytics,0.569,1
1853,30.9127,400.95,442.19,400.77,442.33,4.91,,,0.626,395.87,437.15,405.68,447.52,ultralytics,0.626,1
1854,30.9294,401.26,441.89,401.36,441.98,4.49,,,0.621,396.55,437.49,406.16,446.46,ultralytics,0.621,1
1855,30.9461,401.56,441.53,401.59,441.36,4.47,,,0.525,396.91,436.88,406.28,445.83,ultralytics,0.525,1
1856,30.9627,401.79,441.31,401.79,441.23,4.55,,,0.556,397.16,436.68,406.42,445.77,ultralytics,0.556,1
1857,30.9794,402.02,441.11,401.96,441.39,4.7,,,0.655,397.26,436.65,406.66,446.14,ultralytics,0.655,1
1858,30.9961,402.25,440.75,402.37,440.67,4.6,,,0.651,397.6,436.07,407.13,445.28,ultralytics,0.651,1
1859,31.0128,402.43,440.42,402.4,440.2,4.55,,,0.682,397.62,435.66,407.17,444.75,ultralytics,0.682,1
1860,31.0295,402.63,440.26,402.52,440.4,4.54,,,0.715,397.67,435.86,407.38,444.93,ultralytics,0.715,1
1861,31.0462,402.93,440.14,402.97,440.06,4.56,,,0.683,398.15,435.5,407.79,444.62,ultralytics,0.683,1
1862,31.0628,403.25,440.02,403.29,440.05,4.66,,,0.69,398.47,435.39,408.11,444.71,ultralytics,0.69,1
1863,31.0795,403.54,439.92,403.47,439.85,4.65,,,0.712,398.74,435.2,408.21,444.5,ultralytics,0.712,1
1864,31.0962,403.82,439.85,403.92,439.91,4.61,,,0.705,399.15,435.3,408.68,444.52,ultralytics,0.705,1
1865,31.1129,404.07,439.77,404.02,439.75,4.54,,,0.706,399.35,435.21,408.69,444.3,ultralytics,0.706,1
1866,31.1296,404.28,439.68,404.37,439.68,4.6,,,0.742,399.67,435.08,409.08,444.28,ultralytics,0.742,1
1867,31.1463,404.43,439.6,404.4,439.59,4.5,,,0.718,399.68,435.09,409.11,444.09,ultralytics,0.718,1
1868,31.1629,404.59,439.51,404.53,439.54,4.51,,,0.716,399.8,435.03,409.27,444.04,ultralytics,0.716,1
1869,31.1796,404.84,439.39,404.83,439.41,4.49,,,0.724,400.07,434.92,409.59,443.89,ultralytics,0.724,1
1870,31.1963,405.13,439.24,405.11,439.21,4.58,,,0.742,400.29,434.63,409.94,443.79,ultralytics,0.742,1
1871,31.213,405.41,439.11,405.47,439.12,4.76,,,0.747,400.49,434.36,410.45,443.88,ultralytics,0.747,1
1872,31.2297,405.62,438.97,405.67,438.98,4.8,,,0.69,400.66,434.18,410.67,443.78,ultralytics,0.69,1
1873,31.2464,405.81,438.84,405.69,438.82,4.85,,,0.7,400.69,433.96,410.7,443.67,ultralytics,0.7,1
1874,31.263,406.03,438.73,406.13,438.73,4.78,,,0.692,401.28,433.95,410.98,443.51,ultralytics,0.692,1
1875,31.2797,406.25,438.66,406.21,438.56,4.76,,,0.687,401.28,433.81,411.14,443.32,ultralytics,0.687,1
1876,31.2964,406.53,438.62,406.44,438.75,4.84,,,0.709,401.6,433.77,411.29,443.72,ultralytics,0.709,1
1877,31.3131,406.9,438.51,406.88,438.5,4.81,,,0.695,402.06,433.69,411.7,443.31,ultralytics,0.695,1
1878,31.3298,407.28,438.39,407.38,438.32,4.59,,,0.715,402.54,433.73,412.22,442.9,ultralytics,0.715,1
1879,31.3464,407.58,438.29,407.57,438.35,4.64,,,0.751,402.67,433.71,412.47,442.99,ultralytics,0.751,1
1880,31.3631,407.81,438.19,407.88,438.15,4.55,,,0.741,403.02,433.6,412.75,442.7,ultralytics,0.741,1
1881,31.3798,408.01,438.12,407.95,438.07,4.6,,,0.718,403.05,433.47,412.85,442.67,ultralytics,0.718,1
1882,31.3965,408.24,438.1,408.25,438.13,4.68,,,0.67,403.41,433.45,413.1,442.81,ultralytics,0.67,1
1883,31.4132,408.47,438.09,408.49,438.07,4.6,,,0.623,403.7,433.47,413.28,442.67,ultralytics,0.623,1
1884,31.4299,408.68,438.08,408.7,438.08,4.75,,,0.732,403.96,433.3,413.45,442.87,ultralytics,0.732,1
1885,31.4465,408.86,438.03,408.82,438.12,4.78,,,0.723,403.99,433.34,413.65,442.9,ultralytics,0.723,1
1886,31.4632,409.05,437.92,409.1,437.86,4.63,,,0.716,404.21,433.23,413.99,442.49,ultralytics,0.716,1
1887,31.4799,409.26,437.84,409.17,437.83,4.62,,,0.722,404.27,433.22,414.06,442.45,ultralytics,0.722,1
1888,31.4966,409.57,437.79,409.51,437.79,4.5,,,0.723,404.62,433.29,414.41,442.3,ultralytics,0.723,1
1889,31.5133,409.98,437.78,410.0,437.73,4.41,,,0.706,405.06,433.32,414.95,442.14,ultralytics,0.706,1
1890,31.53,410.48,437.8,410.38,437.84,4.5,,,0.644,405.42,433.34,415.34,442.33,ultralytics,0.644,1
1891,31.5466,411.1,437.8,411.04,437.81,4.46,,,0.62,406.08,433.35,416.01,442.27,ultralytics,0.62,1
1892,31.5633,411.8,437.72,411.86,437.79,4.59,,,0.696,407.09,433.2,416.63,442.38,ultralytics,0.696,1
1893,31.58,412.52,437.57,412.48,437.58,4.34,,,0.682,407.57,433.24,417.39,441.92,ultralytics,0.682,1
1894,31.5967,413.25,437.38,413.22,437.38,4.34,,,0.649,408.32,433.04,418.12,441.72,ultralytics,0.649,1
1895,31.6134,413.97,437.2,414.06,437.15,4.42,,,0.623,409.31,432.73,418.82,441.57,ultralytics,0.623,1
1896,31.63,414.6,437.08,414.66,437.06,4.54,,,0.701,409.75,432.53,419.56,441.6,ultralytics,0.701,1
1897,31.6467,415.1,437.0,415.15,437.01,4.51,,,0.695,410.26,432.5,420.04,441.52,ultralytics,0.695,1
1898,31.6634,415.51,436.95,415.5,436.93,4.56,,,0.588,410.62,432.37,420.38,441.48,ultralytics,0.588,1
1899,31.6801,415.88,436.92,415.94,436.89,4.5,,,0.587,411.01,432.38,420.87,441.39,ultralytics,0.587,1
1900,31.6968,416.21,436.92,416.17,436.93,4.5,,,0.626,411.34,432.43,420.99,441.43,ultralytics,0.626,1
1901,31.7135,416.5,436.91,416.59,436.92,4.55,,,0.696,411.79,432.37,421.39,441.47,ultralytics,0.696,1
1902,31.7301,416.71,436.89,416.77,436.88,4.58,,,0.718,412.08,432.3,421.45,441.46,ultralytics,0.718,1
1903,31.7468,416.86,436.87,416.75,436.88,4.57,,,0.668,412.06,432.31,421.43,441.46,ultralytics,0.668,3
1904,31.7635,417.08,436.87,417.08,436.85,4.49,,,0.698,412.24,432.36,421.91,441.34,ultralytics,0.698,1
1905,31.7802,417.36,436.88,417.31,436.87,4.5,,,0.662,412.42,432.37,422.2,441.37,ultralytics,0.662,1
1906,31.7969,417.65,436.9,417.75,436.92,4.54,,,0.689,412.88,432.38,422.61,441.46,ultralytics,0.689,1
1907,31.8136,417.88,436.89,417.86,436.92,4.55,,,0.719,413.06,432.37,422.67,441.47,ultralytics,0.719,1
1908,31.8302,418.07,436.83,418.11,436.83,4.33,,,0.659,413.45,432.5,422.76,441.16,ultralytics,0.659,1
1909,31.8469,418.25,436.79,418.18,436.75,4.33,,,0.671,413.6,432.42,422.77,441.08,ultralytics,0.671,1
1910,31.8636,418.49,436.76,418.48,436.78,4.38,,,0.748,413.83,432.4,423.13,441.16,ultralytics,0.748,1
1911,31.8803,418.76,436.74,418.78,436.76,4.37,,,0.762,414.15,432.39,423.41,441.13,ultralytics,0.762,1
1912,31.897,419.01,436.7,419.06,436.67,4.4,,,0.679,414.36,432.27,423.75,441.07,ultralytics,0.679,1
1913,31.9137,419.2,436.69,419.19,436.67,4.38,,,0.691,414.41,432.29,423.97,441.06,ultralytics,0.691,1
1914,31.9303,419.37,436.71,419.37,436.71,4.37,,,0.694,414.56,432.34,424.17,441.09,ultralytics,0.694,1
1915,31.947,419.54,436.74,419.54,436.77,4.33,,,0.631,414.89,432.44,424.2,441.1,ultralytics,0.631,1
1916,31.9637,419.72,436.76,419.71,436.75,4.32,,,0.706,415.09,432.43,424.33,441.07,ultralytics,0.706,1
1917,31.9804,419.9,436.8,419.93,436.73,4.32,,,0.704,415.45,432.41,424.42,441.05,ultralytics,0.704,1
1918,31.9971,420.07,436.85,420.06,436.96,4.62,,,0.734,415.44,432.33,424.68,441.58,ultralytics,0.734,3
1919,32.0137,420.23,436.8,420.25,436.85,4.6,,,0.737,415.65,432.23,424.85,441.48,ultralytics,0.737,1
1920,32.0304,420.35,436.71,420.4,436.62,4.41,,,0.709,415.74,432.21,425.06,441.04,ultralytics,0.709,1
1921,32.0471,420.43,436.7,420.43,436.65,4.43,,,0.69,415.76,432.22,425.1,441.08,ultralytics,0.69,2
1922,32.0638,420.51,436.77,420.45,436.8,4.52,,,0.646,415.79,432.28,425.11,441.32,ultralytics,0.646,1
1923,32.0805,420.65,436.87,420.66,436.84,4.6,,,0.64,415.88,432.24,425.43,441.44,ultralytics,0.64,1
1924,32.0972,420.84,436.98,420.8,437.01,4.74,,,0.709,415.87,432.28,425.74,441.75,ultralytics,0.709,1
1925,32.1138,421.08,437.08,421.04,437.08,4.74,,,0.647,416.08,432.34,426.0,441.82,ultralytics,0.647,1
1926,32.1305,421.34,437.13,421.42,437.2,4.67,,,0.669,416.55,432.53,426.29,441.88,ultralytics,0.669,1
1927,32.1472,421.55,437.13,421.56,437.11,4.59,,,0.674,416.76,432.51,426.36,441.7,ultralytics,0.674,1
1928,32.1639,421.72,437.1,421.71,437.13,4.52,,,0.602,416.98,432.61,426.44,441.66,ultralytics,0.602,1
1929,32.1806,421.9,437.1,421.85,437.02,4.49,,,0.595,417.0,432.53,426.69,441.52,ultralytics,0.595,2
1930,32.1973,422.1,437.14,422.15,437.14,4.59,,,0.587,417.21,432.55,427.09,441.73,ultralytics,0.587,1
1931,32.2139,422.34,437.2,422.25,437.28,4.65,,,0.664,417.35,432.63,427.15,441.93,ultralytics,0.664,1
1932,32.2306,422.62,437.22,422.66,437.15,4.55,,,0.722,417.82,432.59,427.49,441.7,ultralytics,0.722,1
1933,32.2473,422.88,437.29,422.93,437.24,4.58,,,0.714,418.06,432.66,427.81,441.81,ultralytics,0.714,1
1934,32.264,423.08,437.44,423.06,437.46,4.66,,,0.681,418.2,432.8,427.91,442.12,ultralytics,0.681,2
1935,32.2807,423.3,437.6,423.27,437.59,4.6,,,0.691,418.42,432.99,428.11,442.19,ultralytics,0.691,1
1936,32.2973,423.56,437.74,423.52,437.81,4.65,,,0.648,418.75,433.16,428.29,442.46,ultralytics,0.648,1
1937,32.314,423.84,437.84,423.92,437.79,4.52,,,0.691,419.09,433.27,428.76,442.3,ultralytics,0.691,1
1938,32.3307,424.06,438.0,424.04,437.89,4.55,,,0.692,419.19,433.35,428.89,442.44,ultralytics,0.692,1
1939,32.3474,424.26,438.22,424.28,438.34,4.59,,,0.739,419.43,433.75,429.13,442.93,ultralytics,0.739,1
1940,32.3641,424.49,438.39,424.42,438.38,4.63,,,0.698,419.59,433.74,429.25,443.01,ultralytics,0.698,1
1941,32.3808,424.76,438.53,424.8,438.53,4.56,,,0.689,420.03,433.97,429.56,443.08,ultralytics,0.689,1
1942,32.3974,425.02,438.74,425.01,438.58,4.57,,,0.67,420.21,434.01,429.8,443.16,ultralytics,0.67,1
1943,32.4141,425.28,438.98,425.26,439.21,4.72,,,0.7,420.41,434.49,430.12,443.94,ultralytics,0.7,1
1944,32.4308,425.52,439.11,425.59,439.08,4.65,,,0.702,420.68,434.42,430.51,443.73,ultralytics,0.702,1
1945,32.4475,425.71,439.19,425.72,439.16,4.64,,,0.742,420.83,434.51,430.61,443.8,ultralytics,0.742,1
1946,32.4642,425.9,439.3,425.82,439.28,4.65,,,0.692,420.94,434.62,430.7,443.93,ultralytics,0.692,1
1947,32.4809,426.11,439.43,426.18,439.47,4.61,,,0.727,421.41,434.86,430.96,444.07,ultralytics,0.727,1
1948,32.4975,426.3,439.53,426.29,439.57,4.54,,,0.738,421.55,435.03,431.04,444.11,ultralytics,0.738,1
1949,32.5142,426.45,439.58,426.46,439.54,4.48,,,0.73,421.78,435.06,431.14,444.03,ultralytics,0.73,1
1950,32.5309,426.57,439.64,426.61,439.67,4.47,,,0.693,421.95,435.19,431.27,444.14,ultralytics,0.693,1
1951,32.5476,426.65,439.66,426.66,439.69,4.46,,,0.714,421.99,435.23,431.33,444.15,ultralytics,0.714,1
1952,32.5643,426.72,439.65,426.71,439.64,4.43,,,0.722,422.03,435.21,431.39,444.07,ultralytics,0.722,1
1953,32.581,426.84,439.64,426.75,439.62,4.42,,,0.743,421.99,435.2,431.52,444.03,ultralytics,0.743,1
1954,32.5976,427.01,439.64,427.11,439.64,4.42,,,0.738,422.24,435.21,431.99,444.06,ultralytics,0.738,1
1955,32.6143,427.14,439.64,427.1,439.68,4.5,,,0.756,422.2,435.18,432.0,444.17,ultralytics,0.756,1
1956,32.631,427.23,439.62,427.28,439.6,4.49,,,0.757,422.45,435.11,432.11,444.1,ultralytics,0.757,1
1957,32.6477,427.28,439.61,427.29,439.61,4.51,,,0.754,422.45,435.1,432.12,444.12,ultralytics,0.754,1
1958,32.6644,427.28,439.62,427.29,439.59,4.55,,,0.754,422.45,435.04,432.14,444.13,ultralytics,0.754,1
1959,32.681,427.27,439.66,427.26,439.64,4.56,,,0.747,422.41,435.08,432.11,444.19,ultralytics,0.747,1
1960,32.6977,427.28,439.74,427.27,439.73,4.57,,,0.761,422.46,435.17,432.07,444.3,ultralytics,0.761,1
1961,32.7144,427.29,439.82,427.29,439.87,4.63,,,0.773,422.49,435.24,432.09,444.49,ultralytics,0.773,1
1962,32.7311,427.32,439.85,427.32,439.86,4.62,,,0.78,422.49,435.24,432.14,444.47,ultralytics,0.78,1
1963,32.7478,427.37,439.86,427.36,439.85,4.66,,,0.758,422.56,435.19,432.16,444.52,ultralytics,0.758,1
1964,32.7645,427.45,439.83,427.41,439.89,4.71,,,0.78,422.63,435.18,432.19,444.61,ultralytics,0.78,1
1965,32.7811,427.55,439.76,427.6,439.71,4.62,,,0.781,422.89,435.09,432.31,444.33,ultralytics,0.781,1
1966,32.7978,427.65,439.68,427.56,439.76,4.62,,,0.765,422.86,435.14,432.26,444.37,ultralytics,0.765,1
1967,32.8145,427.76,439.59,427.89,439.52,4.6,,,0.731,422.95,434.92,432.83,444.11,ultralytics,0.731,1
1968,32.8312,427.81,439.54,427.78,439.54,4.54,,,0.764,423.11,435.0,432.44,444.08,ultralytics,0.764,1
1969,32.8479,427.84,439.49,427.82,439.54,4.52,,,0.772,423.14,435.02,432.5,444.06,ultralytics,0.772,1
1970,32.8646,427.93,439.43,427.88,439.37,4.52,,,0.774,423.2,434.85,432.56,443.89,ultralytics,0.774,1
1971,32.8812,428.07,439.42,428.09,439.4,4.63,,,0.789,423.32,434.77,432.86,444.03,ultralytics,0.789,2
1972,32.8979,428.18,439.42,428.22,439.48,4.75,,,0.791,423.48,434.67,432.97,444.29,ultralytics,0.791,2
1973,32.9146,428.25,439.36,428.26,439.42,4.77,,,0.784,423.49,434.57,433.02,444.27,ultralytics,0.784,2
1974,32.9313,428.28,439.22,428.29,439.16,4.71,,,0.783,423.54,434.45,433.05,443.87,ultralytics,0.783,3
1975,32.948,428.3,439.09,428.31,439.15,4.66,,,0.78,423.58,434.48,433.03,443.81,ultralytics,0.78,3
1976,32.9646,428.3,438.96,428.28,438.89,4.48,,,0.755,423.59,434.4,432.97,443.37,ultralytics,0.755,2
1977,32.9813,428.32,438.86,428.31,438.87,4.52,,,0.746,423.58,434.35,433.03,443.39,ultralytics,0.746,2
1978,32.998,428.4,438.75,428.33,438.85,4.52,,,0.749,423.57,434.32,433.09,443.37,ultralytics,0.749,2
1979,33.0147,428.52,438.63,428.59,438.44,4.41,,,0.72,424.01,434.03,433.16,442.85,ultralytics,0.72,2
1980,33.0314,428.64,438.58,428.59,438.68,4.66,,,0.782,423.93,433.86,433.25,443.5,ultralytics,0.782,1
1981,33.0481,428.75,438.53,428.82,438.52,4.85,,,0.752,423.97,433.63,433.67,443.42,ultralytics,0.752,1
1982,33.0647,428.82,438.43,428.82,438.45,4.79,,,0.739,424.04,433.44,433.61,443.45,ultralytics,0.739,1
1983,33.0814,428.85,438.26,428.84,438.34,4.75,,,0.757,424.09,433.46,433.59,443.21,ultralytics,0.757,1
1984,33.0981,428.87,438.04,428.89,437.96,4.58,,,0.731,424.23,433.38,433.54,442.53,ultralytics,0.731,1
1985,33.1148,428.87,437.79,428.88,437.91,4.57,,,0.741,424.18,433.35,433.57,442.48,ultralytics,0.741,1
1986,33.1315,428.87,437.55,428.86,437.4,4.36,,,0.73,424.09,433.04,433.63,441.76,ultralytics,0.73,1
1987,33.1482,428.89,437.39,428.85,437.41,4.45,,,0.718,424.11,432.96,433.59,441.86,ultralytics,0.718,1
1988,33.1648,428.92,437.2,428.98,437.34,4.54,,,0.676,424.21,432.8,433.76,441.88,ultralytics,0.676,1
1989,33.1815,428.91,436.93,428.92,436.84,4.43,,,0.692,424.21,432.4,433.63,441.27,ultralytics,0.692,2
1990,33.1982,428.84,436.65,428.85,436.71,4.53,,,0.657,424.21,432.18,433.49,441.24,ultralytics,0.657,2
1991,33.2149,428.74,436.4,428.79,436.33,4.45,,,0.638,424.15,431.88,433.44,440.77,ultralytics,0.638,1
1992,33.2316,428.61,436.18,428.56,436.19,4.4,,,0.719,424.0,431.79,433.12,440.59,ultralytics,0.719,1
1993,33.2483,428.51,435.96,428.49,436.02,4.38,,,0.731,423.94,431.64,433.04,440.4,ultralytics,0.731,1
1994,33.2649,428.41,435.69,428.49,435.67,4.6,,,0.733,423.87,431.07,433.12,440.27,ultralytics,0.733,1
1995,33.2816,428.26,435.44,428.25,435.37,4.5,,,0.686,423.59,430.88,432.9,439.87,ultralytics,0.686,2
1996,33.2983,428.12,435.27,428.05,435.26,4.53,,,0.684,423.28,430.73,432.82,439.79,ultralytics,0.684,1
1997,33.315,428.04,435.11,428.04,435.16,4.5,,,0.702,423.23,430.66,432.84,439.65,ultralytics,0.702,1
1998,33.3317,428.01,434.91,428.01,434.9,4.58,,,0.695,423.26,430.32,432.77,439.47,ultralytics,0.695,1
1999,33.3483,427.98,434.71,427.97,434.69,4.61,,,0.695,423.17,430.07,432.76,439.3,ultralytics,0.695,1
2000,33.365,427.97,434.49,427.96,434.58,4.69,,,0.751,423.17,429.89,432.76,439.27,ultralytics,0.751,1
2001,33.3817,427.96,434.23,427.97,434.16,4.37,,,0.756,423.28,429.79,432.67,438.53,ultralytics,0.756,1
2002,33.3984,427.96,433.97,427.96,434.02,4.55,,,0.747,423.24,429.47,432.69,438.57,ultralytics,0.747,1
2003,33.4151,427.96,433.67,427.95,433.71,4.59,,,0.759,423.2,429.13,432.7,438.3,ultralytics,0.759,1
2004,33.4318,427.98,433.32,427.99,433.31,4.44,,,0.794,423.19,428.86,432.79,437.75,ultralytics,0.794,1
2005,33.4484,427.98,432.97,427.98,432.93,4.49,,,0.755,423.24,428.44,432.72,437.42,ultralytics,0.755,1
2006,33.4651,427.98,432.68,427.98,432.67,4.64,,,0.688,423.3,428.03,432.65,437.31,ultralytics,0.688,1
2007,33.4818,427.99,432.43,427.97,432.42,4.62,,,0.735,423.36,427.75,432.59,437.08,ultralytics,0.735,1
2008,33.4985,428.01,432.16,428.01,432.23,4.53,,,0.753,423.35,427.7,432.67,436.76,ultralytics,0.753,1
2009,33.5152,428.01,431.81,428.08,431.84,4.5,,,0.717,423.55,427.34,432.6,436.33,ultralytics,0.717,1
2010,33.5319,427.96,431.4,427.95,431.4,4.53,,,0.715,423.36,426.88,432.55,435.93,ultralytics,0.715,1
2011,33.5485,427.87,430.97,427.88,430.97,4.6,,,0.697,423.26,426.37,432.5,435.57,ultralytics,0.697,1
2012,33.5652,427.77,430.6,427.74,430.51,4.51,,,0.699,423.1,426.01,432.38,435.02,ultralytics,0.699,1
2013,33.5819,427.68,430.3,427.75,430.31,4.52,,,0.73,423.16,425.79,432.34,434.83,ultralytics,0.73,1
2014,33.5986,427.57,430.01,427.48,430.08,4.39,,,0.701,422.7,425.69,432.27,434.46,ultralytics,0.701,3
2015,33.6153,427.52,429.7,427.52,429.6,4.31,,,0.644,422.84,425.28,432.2,433.91,ultralytics,0.644,3
2016,33.632,427.5,429.38,427.49,429.52,4.58,,,0.713,422.73,424.95,432.25,434.1,ultralytics,0.713,3
2017,33.6486,427.49,429.01,427.52,428.97,4.47,,,0.689,422.86,424.49,432.17,433.44,ultralytics,0.689,2
2018,33.6653,427.45,428.65,427.47,428.58,4.37,,,0.713,422.79,424.21,432.14,432.94,ultralytics,0.713,3
2019,33.682,427.37,428.35,427.4,428.37,4.22,,,0.737,422.67,424.15,432.14,432.59,ultralytics,0.737,2
2020,33.6987,427.25,428.1,427.25,428.05,4.31,,,0.678,422.43,423.73,432.07,432.36,ultralytics,0.678,2
2021,33.7154,427.11,427.85,427.12,427.93,4.43,,,0.706,422.25,423.5,431.99,432.36,ultralytics,0.706,2
2022,33.732,426.92,427.54,426.98,427.55,4.59,,,0.718,422.19,422.95,431.77,432.14,ultralytics,0.718,2
2023,33.7487,426.7,427.17,426.62,427.2,4.54,,,0.737,421.89,422.65,431.35,431.74,ultralytics,0.737,2
2024,33.7654,426.54,426.75,426.52,426.77,4.59,,,0.701,421.8,422.17,431.23,431.36,ultralytics,0.701,2
2025,33.7821,426.45,426.38,426.41,426.2,4.63,,,0.624,421.53,421.57,431.28,430.83,ultralytics,0.624,2
2026,33.7988,426.45,426.05,426.39,426.25,4.64,,,0.629,421.55,421.6,431.23,430.89,ultralytics,0.629,2
2027,33.8155,426.55,425.6,426.54,425.68,4.76,,,0.692,421.67,420.92,431.42,430.44,ultralytics,0.692,2
2028,33.8321,426.78,425.05,426.64,424.92,4.33,,,0.698,421.54,420.58,431.74,429.25,ultralytics,0.698,2
2029,33.8488,427.35,424.5,427.02,424.59,4.34,,,0.671,421.98,420.25,432.06,428.93,ultralytics,0.671,2
2030,33.8655,428.43,423.89,428.25,423.97,4.49,,,0.662,422.48,419.48,434.03,428.45,ultralytics,0.662,1
